index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
15344,2012-10-06,winter,1,10,12,0,6,0,1,0.7,0.6515,0.54,0.1045,743
15345,2012-10-06,winter,1,10,13,0,6,0,2,0.64,0.6212,0.57,0.5224,710
15346,2012-10-06,winter,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,576
15347,2012-10-06,winter,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179,620
15348,2012-10-06,winter,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,659
15349,2012-10-06,winter,1,10,17,0,6,0,1,0.54,0.5152,0.49,0.3881,610
15350,2012-10-06,winter,1,10,18,0,6,0,1,0.52,0.5,0.48,0.4179,495
15397,2012-10-08,winter,1,10,17,1,1,0,2,0.42,0.4242,0.66,0.2537,497
15412,2012-10-09,winter,1,10,8,0,2,1,2,0.42,0.4242,0.8,0.194,713
15421,2012-10-09,winter,1,10,17,0,2,1,2,0.52,0.5,0.68,0.1642,806
15422,2012-10-09,winter,1,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239,784
15423,2012-10-09,winter,1,10,19,0,2,1,2,0.5,0.4848,0.72,0.1642,514
15435,2012-10-10,winter,1,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045,507
15436,2012-10-10,winter,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,839
15444,2012-10-10,winter,1,10,16,0,3,1,1,0.6,0.6212,0.4,0.2239,566
15445,2012-10-10,winter,1,10,17,0,3,1,1,0.58,0.5455,0.43,0.2239,948
15446,2012-10-10,winter,1,10,18,0,3,1,2,0.56,0.5303,0.49,0.1642,844
15447,2012-10-10,winter,1,10,19,0,3,1,2,0.56,0.5303,0.46,0.5821,566
15460,2012-10-11,winter,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881,798
15468,2012-10-11,winter,1,10,16,0,4,1,1,0.5,0.4848,0.36,0.1343,481
15469,2012-10-11,winter,1,10,17,0,4,1,1,0.5,0.4848,0.39,0.2836,827
15470,2012-10-11,winter,1,10,18,0,4,1,1,0.46,0.4545,0.44,0.1642,692
15471,2012-10-11,winter,1,10,19,0,4,1,1,0.44,0.4394,0.51,0.1343,743
15484,2012-10-12,winter,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,745
15492,2012-10-12,winter,1,10,16,0,5,1,1,0.46,0.4545,0.41,0.3582,520
15493,2012-10-12,winter,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881,837
15494,2012-10-12,winter,1,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985,642
15495,2012-10-12,winter,1,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239,493
15511,2012-10-13,winter,1,10,11,0,6,0,1,0.42,0.4242,0.35,0.1343,527
15512,2012-10-13,winter,1,10,12,0,6,0,1,0.44,0.4394,0.35,0.0,573
15513,2012-10-13,winter,1,10,13,0,6,0,1,0.46,0.4545,0.36,0.194,670
15514,2012-10-13,winter,1,10,14,0,6,0,1,0.48,0.4697,0.33,0.194,597
15515,2012-10-13,winter,1,10,15,0,6,0,1,0.5,0.4848,0.36,0.194,615
15516,2012-10-13,winter,1,10,16,0,6,0,1,0.5,0.4848,0.31,0.194,637
15517,2012-10-13,winter,1,10,17,0,6,0,1,0.46,0.4545,0.38,0.1642,528
15535,2012-10-14,winter,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985,494
15536,2012-10-14,winter,1,10,12,0,0,0,1,0.62,0.6212,0.46,0.3284,562
15537,2012-10-14,winter,1,10,13,0,0,0,1,0.64,0.6212,0.41,0.4478,619
15538,2012-10-14,winter,1,10,14,0,0,0,1,0.66,0.6212,0.39,0.4179,617
15539,2012-10-14,winter,1,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179,568
15540,2012-10-14,winter,1,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985,581
15541,2012-10-14,winter,1,10,17,0,0,0,1,0.64,0.6212,0.44,0.194,539
15556,2012-10-15,winter,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881,737
15565,2012-10-15,winter,1,10,17,0,1,1,1,0.56,0.5303,0.64,0.2537,766
15566,2012-10-15,winter,1,10,18,0,1,1,3,0.54,0.5152,0.77,0.1343,592
15579,2012-10-16,winter,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896,525
15580,2012-10-16,winter,1,10,8,0,2,1,1,0.44,0.4394,0.62,0.0,835
15589,2012-10-16,winter,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194,943
15590,2012-10-16,winter,1,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642,838
15591,2012-10-16,winter,1,10,19,0,2,1,1,0.48,0.4697,0.48,0.0,531
15592,2012-10-16,winter,1,10,20,0,2,1,1,0.46,0.4545,0.55,0.0,432
15604,2012-10-17,winter,1,10,8,0,3,1,2,0.4,0.4091,0.76,0.0,817
15613,2012-10-17,winter,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045,888
15614,2012-10-17,winter,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,884
15615,2012-10-17,winter,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.194,516
15627,2012-10-18,winter,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537,508
15628,2012-10-18,winter,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,834
15637,2012-10-18,winter,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,890
15638,2012-10-18,winter,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284,788
15639,2012-10-18,winter,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985,513
15660,2012-10-19,winter,1,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582,565
15679,2012-10-20,winter,1,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239,612
15680,2012-10-20,winter,1,10,12,0,6,0,1,0.56,0.5303,0.46,0.1045,703
15681,2012-10-20,winter,1,10,13,0,6,0,1,0.56,0.5303,0.43,0.1642,714
15682,2012-10-20,winter,1,10,14,0,6,0,1,0.56,0.5303,0.4,0.0,711
15683,2012-10-20,winter,1,10,15,0,6,0,1,0.56,0.5303,0.43,0.0,711
15684,2012-10-20,winter,1,10,16,0,6,0,1,0.54,0.5152,0.42,0.2836,691
15685,2012-10-20,winter,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239,731
15686,2012-10-20,winter,1,10,18,0,6,0,1,0.52,0.5,0.39,0.2239,521
15703,2012-10-21,winter,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284,547
15704,2012-10-21,winter,1,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284,675
15705,2012-10-21,winter,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,626
15706,2012-10-21,winter,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.194,640
15707,2012-10-21,winter,1,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284,623
15708,2012-10-21,winter,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,591
15709,2012-10-21,winter,1,10,17,0,0,0,1,0.52,0.5,0.39,0.2537,491
15724,2012-10-22,winter,1,10,8,0,1,1,1,0.44,0.4394,0.67,0.0,728
15732,2012-10-22,winter,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,524
15733,2012-10-22,winter,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,922
15734,2012-10-22,winter,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,786
15735,2012-10-22,winter,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,514
15743,2012-10-23,winter,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343,1
15747,2012-10-23,winter,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045,531
15748,2012-10-23,winter,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,761
15756,2012-10-23,winter,1,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896,541
15757,2012-10-23,winter,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0,938
15758,2012-10-23,winter,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896,826
15759,2012-10-23,winter,1,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896,482
15771,2012-10-24,winter,1,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896,526
15772,2012-10-24,winter,1,10,8,0,3,1,2,0.52,0.5,0.83,0.1045,801
15780,2012-10-24,winter,1,10,16,0,3,1,1,0.74,0.6515,0.33,0.1343,532
15781,2012-10-24,winter,1,10,17,0,3,1,1,0.66,0.6212,0.47,0.0,963
15782,2012-10-24,winter,1,10,18,0,3,1,1,0.66,0.6212,0.44,0.0,858
15783,2012-10-24,winter,1,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,572
15795,2012-10-25,winter,1,10,7,0,4,1,2,0.52,0.5,0.88,0.194,495
15796,2012-10-25,winter,1,10,8,0,4,1,2,0.52,0.5,0.83,0.1642,779
15804,2012-10-25,winter,1,10,16,0,4,1,1,0.6,0.5909,0.69,0.1642,499
15805,2012-10-25,winter,1,10,17,0,4,1,1,0.6,0.5909,0.69,0.1642,886
15806,2012-10-25,winter,1,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,809
15807,2012-10-25,winter,1,10,19,0,4,1,1,0.54,0.5152,0.83,0.194,542
15820,2012-10-26,winter,1,10,8,0,5,1,2,0.54,0.5152,0.88,0.1343,734
15828,2012-10-26,winter,1,10,16,0,5,1,2,0.58,0.5455,0.73,0.1642,582
15829,2012-10-26,winter,1,10,17,0,5,1,2,0.56,0.5303,0.76,0.194,817
15830,2012-10-26,winter,1,10,18,0,5,1,2,0.56,0.5303,0.78,0.1343,665
15846,2012-10-27,winter,1,10,10,0,6,0,1,0.54,0.5152,0.73,0.2836,479
15847,2012-10-27,winter,1,10,11,0,6,0,1,0.56,0.5303,0.64,0.2836,585
15848,2012-10-27,winter,1,10,12,0,6,0,1,0.6,0.6212,0.53,0.2537,668
15849,2012-10-27,winter,1,10,13,0,6,0,1,0.6,0.6212,0.43,0.2537,760
15850,2012-10-27,winter,1,10,14,0,6,0,1,0.6,0.6212,0.46,0.2537,750
15851,2012-10-27,winter,1,10,15,0,6,0,2,0.56,0.5303,0.6,0.2836,711
15852,2012-10-27,winter,1,10,16,0,6,0,2,0.56,0.5303,0.64,0.2836,612
15853,2012-10-27,winter,1,10,17,0,6,0,2,0.56,0.5303,0.64,0.2836,618
15870,2012-10-28,winter,1,10,10,0,0,0,2,0.48,0.4697,0.51,0.4179,434
15872,2012-10-28,winter,1,10,12,0,0,0,2,0.48,0.4697,0.59,0.4925,491
15904,2012-10-31,winter,1,10,8,0,3,1,1,0.32,0.3333,0.81,0.1343,621
15913,2012-10-31,winter,1,10,17,0,3,1,2,0.4,0.4091,0.58,0.1642,723
15914,2012-10-31,winter,1,10,18,0,3,1,2,0.4,0.4091,0.58,0.1642,584
15928,2012-11-01,winter,1,11,8,0,4,1,2,0.36,0.3788,0.56,0.1045,680
15937,2012-11-01,winter,1,11,17,0,4,1,3,0.4,0.4091,0.5,0.2239,689
15938,2012-11-01,winter,1,11,18,0,4,1,2,0.4,0.4091,0.5,0.1642,678
15952,2012-11-02,winter,1,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045,687
15961,2012-11-02,winter,1,11,17,0,5,1,1,0.38,0.3939,0.4,0.3284,638
15962,2012-11-02,winter,1,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284,522
16004,2012-11-04,winter,1,11,12,0,0,0,1,0.38,0.3939,0.46,0.2239,504
16005,2012-11-04,winter,1,11,13,0,0,0,1,0.4,0.4091,0.43,0.2239,493
16006,2012-11-04,winter,1,11,14,0,0,0,1,0.4,0.4091,0.4,0.194,509
16008,2012-11-04,winter,1,11,16,0,0,0,1,0.4,0.4091,0.4,0.3284,435
16024,2012-11-05,winter,1,11,8,0,1,1,2,0.3,0.2879,0.49,0.2239,648
16033,2012-11-05,winter,1,11,17,0,1,1,1,0.34,0.3182,0.46,0.2239,638
16034,2012-11-05,winter,1,11,18,0,1,1,1,0.34,0.3182,0.46,0.2239,542
16048,2012-11-06,winter,1,11,8,0,2,1,1,0.22,0.2273,0.69,0.1642,588
16057,2012-11-06,winter,1,11,17,0,2,1,1,0.32,0.303,0.53,0.2239,627
16058,2012-11-06,winter,1,11,18,0,2,1,1,0.32,0.303,0.57,0.2985,497
16072,2012-11-07,winter,1,11,8,0,3,1,2,0.26,0.2424,0.6,0.2836,601
16081,2012-11-07,winter,1,11,17,0,3,1,2,0.32,0.2879,0.53,0.3881,517
16095,2012-11-08,winter,1,11,8,0,4,1,1,0.3,0.2879,0.33,0.2836,668
16104,2012-11-08,winter,1,11,17,0,4,1,1,0.4,0.4091,0.2,0.2985,592
16105,2012-11-08,winter,1,11,18,0,4,1,1,0.4,0.4091,0.24,0.4179,507
16119,2012-11-09,winter,1,11,8,0,5,1,1,0.32,0.3182,0.57,0.1642,693
16127,2012-11-09,winter,1,11,16,0,5,1,1,0.46,0.4545,0.38,0.1642,434
16128,2012-11-09,winter,1,11,17,0,5,1,1,0.42,0.4242,0.44,0.1343,654
16129,2012-11-09,winter,1,11,18,0,5,1,1,0.42,0.4242,0.44,0.1045,496
16147,2012-11-10,winter,1,11,12,0,6,0,1,0.48,0.4697,0.48,0.0,606
16148,2012-11-10,winter,1,11,13,0,6,0,1,0.52,0.5,0.39,0.0,651
16149,2012-11-10,winter,1,11,14,0,6,0,1,0.54,0.5152,0.37,0.0,627
16150,2012-11-10,winter,1,11,15,0,6,0,1,0.52,0.5,0.45,0.0,567
16151,2012-11-10,winter,1,11,16,0,6,0,1,0.54,0.5152,0.37,0.0,605
16152,2012-11-10,winter,1,11,17,0,6,0,1,0.5,0.4848,0.45,0.194,501
16170,2012-11-11,winter,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,504
16171,2012-11-11,winter,1,11,12,0,0,0,1,0.5,0.4848,0.48,0.0896,585
16172,2012-11-11,winter,1,11,13,0,0,0,1,0.54,0.5152,0.45,0.1045,686
16173,2012-11-11,winter,1,11,14,0,0,0,1,0.6,0.6212,0.33,0.1642,654
16174,2012-11-11,winter,1,11,15,0,0,0,1,0.56,0.5303,0.37,0.2239,724
16175,2012-11-11,winter,1,11,16,0,0,0,1,0.54,0.5152,0.42,0.2239,653
16176,2012-11-11,winter,1,11,17,0,0,0,1,0.54,0.5152,0.45,0.1642,493
16191,2012-11-12,winter,1,11,8,1,1,0,1,0.42,0.4242,0.82,0.1642,540
16199,2012-11-12,winter,1,11,16,1,1,0,1,0.56,0.5303,0.64,0.1642,434
16200,2012-11-12,winter,1,11,17,1,1,0,1,0.56,0.5303,0.64,0.2836,596
16201,2012-11-12,winter,1,11,18,1,1,0,1,0.52,0.5,0.72,0.1343,551
16224,2012-11-13,winter,1,11,17,0,2,1,1,0.34,0.303,0.49,0.3582,608
16225,2012-11-13,winter,1,11,18,0,2,1,1,0.34,0.3182,0.49,0.2836,559
16233,2012-11-14,winter,1,11,2,0,3,1,1,0.24,0.2121,0.6,0.2985,1
16239,2012-11-14,winter,1,11,8,0,3,1,1,0.28,0.2576,0.56,0.2985,691
16248,2012-11-14,winter,1,11,17,0,3,1,1,0.32,0.3182,0.49,0.194,583
16249,2012-11-14,winter,1,11,18,0,3,1,1,0.32,0.3182,0.53,0.1642,567
16263,2012-11-15,winter,1,11,8,0,4,1,2,0.3,0.2879,0.61,0.2239,646
16272,2012-11-15,winter,1,11,17,0,4,1,2,0.36,0.3485,0.57,0.2239,563
16273,2012-11-15,winter,1,11,18,0,4,1,2,0.36,0.3485,0.57,0.194,573
16287,2012-11-16,winter,1,11,8,0,5,1,2,0.32,0.3333,0.57,0.1343,711
16296,2012-11-16,winter,1,11,17,0,5,1,1,0.36,0.3485,0.46,0.194,580
16297,2012-11-16,winter,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642,505
16316,2012-11-17,winter,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,525
16317,2012-11-17,winter,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,555
16318,2012-11-17,winter,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985,549
16359,2012-11-19,winter,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,663
16368,2012-11-19,winter,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,619
16369,2012-11-19,winter,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,580
16383,2012-11-20,winter,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,665
16392,2012-11-20,winter,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,590
16393,2012-11-20,winter,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,550
16407,2012-11-21,winter,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,551
16450,2012-11-23,winter,1,11,3,0,5,1,1,0.26,0.303,0.7,0.0,1
16461,2012-11-23,winter,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,435
16527,2012-11-26,winter,1,11,8,0,1,1,1,0.24,0.2879,0.65,0.0,638
16536,2012-11-26,winter,1,11,17,0,1,1,1,0.42,0.4242,0.32,0.0,553
16537,2012-11-26,winter,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,521
16551,2012-11-27,winter,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,500
16560,2012-11-27,winter,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,527
16561,2012-11-27,winter,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,482
16569,2012-11-28,winter,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,1
16575,2012-11-28,winter,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,692
16584,2012-11-28,winter,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,563
16585,2012-11-28,winter,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,542
16598,2012-11-29,winter,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,679
16607,2012-11-29,winter,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,561
16608,2012-11-29,winter,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,537
16622,2012-11-30,winter,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,729
16631,2012-11-30,winter,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,582
16632,2012-11-30,winter,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0,509
16651,2012-12-01,winter,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0,509
16652,2012-12-01,winter,1,12,14,0,6,0,2,0.36,0.3788,0.71,0.0,479
16653,2012-12-01,winter,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0,484
16674,2012-12-02,winter,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,520
16675,2012-12-02,winter,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,431
16694,2012-12-03,winter,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,731
16703,2012-12-03,winter,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,708
16704,2012-12-03,winter,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,692
16717,2012-12-04,winter,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,502
16718,2012-12-04,winter,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,721
16726,2012-12-04,winter,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,435
16727,2012-12-04,winter,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,743
16728,2012-12-04,winter,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,731
16742,2012-12-05,winter,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,759
16751,2012-12-05,winter,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,605
16752,2012-12-05,winter,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,609
16766,2012-12-06,winter,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,659
16775,2012-12-06,winter,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,617
16776,2012-12-06,winter,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,565
16799,2012-12-07,winter,1,12,17,0,5,1,2,0.38,0.3939,0.66,0.0,568
16800,2012-12-07,winter,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,498
16818,2012-12-08,winter,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,486
16819,2012-12-08,winter,1,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,547
16820,2012-12-08,winter,1,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,542
16821,2012-12-08,winter,1,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,541
16822,2012-12-08,winter,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,507
16862,2012-12-10,winter,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,584
16871,2012-12-10,winter,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,616
16872,2012-12-10,winter,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,564
16880,2012-12-11,winter,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,1
16886,2012-12-11,winter,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,724
16895,2012-12-11,winter,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,601
16896,2012-12-11,winter,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,546
16897,2012-12-11,winter,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,433
16910,2012-12-12,winter,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,688
16919,2012-12-12,winter,1,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,561
16920,2012-12-12,winter,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,540
16934,2012-12-13,winter,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,679
16943,2012-12-13,winter,1,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,550
16958,2012-12-14,winter,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,636
16967,2012-12-14,winter,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,622
17030,2012-12-17,winter,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,592
17039,2012-12-17,winter,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537,495
17040,2012-12-17,winter,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896,507
17054,2012-12-18,winter,1,12,8,0,2,1,1,0.38,0.3939,0.94,0.0,662
17063,2012-12-18,winter,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,572
17064,2012-12-18,winter,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,525
17078,2012-12-19,winter,1,12,8,0,3,1,1,0.24,0.2576,0.87,0.1045,678
17087,2012-12-19,winter,1,12,17,0,3,1,1,0.4,0.4091,0.5,0.3881,562
17088,2012-12-19,winter,1,12,18,0,3,1,1,0.38,0.3939,0.5,0.3582,569
17102,2012-12-20,winter,1,12,8,0,4,1,2,0.3,0.3333,0.7,0.0,599
17216,2012-12-25,spring,1,12,4,1,2,0,2,0.24,0.2576,0.87,0.0896,1
17238,2012-12-26,spring,1,12,2,0,3,1,2,0.26,0.2273,0.65,0.2985,1
17263,2012-12-27,spring,1,12,3,0,4,1,2,0.24,0.2273,0.87,0.2239,1
17359,2012-12-31,spring,1,12,3,0,1,1,1,0.16,0.1818,0.59,0.1045,1
